Student_ID,Age,Gender,Family_Income_Level,Location,Interest_Score,Motivation_Level,Self_Confidence,Stress_Level,Personality_Type,Decision_Making_Ability,Creativity_Index,Risk_Tolerance,GPA,Math_Score,Programming_Skill,Analytical_Skill,Communication_Skill,Internship_Count,Daily_Study_Time,Online_Course_Usage,Device_Usage_Time,Focus_Duration,Sleep_Hours,Activity_Level,Career_Preference
1316,20,Female,Low,Rural,4,2,1,3,Ambivert,9,2,8,9.18,91,83,93,46,3,8.59,2,5.6,64,7.67,1,Business Analyst
1317,24,Other,Low,Rural,5,7,8,2,Ambivert,8,8,6,8.75,58,91,43,94,4,8.64,76,5.54,67,4.63,7,Entrepreneur
1318,20,Male,High,Rural,9,2,9,6,Introvert,6,10,2,6.23,82,70,86,84,3,4.64,10,6.83,108,6.07,9,Researcher
1319,19,Female,Low,Urban,9,6,10,7,Ambivert,9,3,1,8.28,78,47,73,69,1,2.18,26,10.75,28,8.98,9,Data Scientist
1320,21,Female,High,Rural,3,1,1,4,Introvert,5,7,6,7.51,80,64,88,41,2,6.48,1,2.18,103,4.35,10,Software Engineer
1321,24,Male,High,Rural,7,7,8,5,Ambivert,10,1,1,8.84,93,88,79,74,4,4.22,63,7.48,81,5.43,3,Data Scientist
1322,24,Other,Medium,Rural,6,7,3,8,Extrovert,1,10,6,6.07,68,85,87,65,1,7.67,43,2.56,116,4.62,6,Government Job
1323,22,Female,Low,Rural,4,4,6,9,Extrovert,8,1,10,7.32,94,93,45,64,1,3.84,75,3.16,34,8.1,10,Government Job
1324,18,Female,High,Urban,5,4,10,7,Extrovert,3,7,2,6.35,96,59,72,40,0,3.37,54,8.91,75,8.17,1,Business Analyst
1325,21,Other,Low,Urban,10,10,8,10,Ambivert,9,1,7,9.68,51,50,44,68,3,8.81,39,4.34,37,5.72,1,Government Job
1326,23,Male,Medium,Urban,2,5,5,1,Ambivert,1,9,10,9.51,69,79,58,63,1,6.54,75,2.42,37,5.68,6,Business Analyst
1327,24,Other,Medium,Urban,7,2,8,3,Extrovert,3,9,2,9.87,61,40,57,94,1,1.77,22,3.64,35,8.07,6,Software Engineer
1328,20,Other,Low,Urban,4,9,7,5,Introvert,1,8,2,8.57,99,60,42,77,1,7.2,63,4.09,58,4.79,5,Entrepreneur
1329,21,Other,Low,Rural,2,10,7,3,Introvert,1,8,6,9.23,70,56,73,40,2,7.77,94,9.7,19,8.11,6,Government Job
1330,22,Female,High,Urban,6,4,7,1,Extrovert,6,4,4,8.45,80,91,97,64,4,3.12,56,8.25,66,4.48,10,Entrepreneur
1331,23,Male,Medium,Urban,2,9,9,2,Ambivert,4,4,6,7.97,85,67,41,73,0,9.71,9,9.35,87,5.47,5,Business Analyst
1332,18,Male,Medium,Rural,10,3,6,8,Introvert,10,5,8,9.34,69,57,40,81,4,4.36,34,5.7,53,6.52,6,Software Engineer
1333,18,Other,Medium,Rural,2,9,6,7,Introvert,4,9,10,9.1,93,68,74,83,1,9.47,5,3.13,36,4.6,9,Business Analyst
1334,22,Female,Low,Urban,7,1,9,10,Introvert,5,3,3,8.93,69,49,90,44,2,3.64,88,10.05,97,4.37,7,Data Scientist
1335,22,Other,High,Rural,1,7,6,3,Ambivert,3,4,5,9.58,94,48,43,80,1,6.48,94,3.4,83,5.35,3,Entrepreneur
1336,20,Female,Low,Rural,7,4,7,4,Introvert,2,10,5,9.71,85,73,74,51,3,5.66,53,5.83,82,6.93,9,Data Scientist
1337,24,Female,Low,Urban,10,7,7,3,Introvert,10,5,10,7.78,95,59,47,47,4,9.93,93,4.62,35,8.07,6,Data Scientist
1338,18,Female,Low,Rural,5,10,2,4,Extrovert,8,7,9,7.13,67,70,83,81,0,4.68,78,4.97,96,7.66,5,Researcher
1339,23,Female,High,Urban,1,6,8,8,Ambivert,7,5,7,8.05,55,42,68,53,2,2.61,66,8.02,19,6.74,4,Entrepreneur
1340,21,Male,Low,Urban,6,4,6,9,Extrovert,10,9,9,6.37,82,40,75,59,4,8.5,81,3.64,75,7.31,10,Business Analyst
1341,23,Female,Medium,Rural,7,4,4,7,Introvert,4,6,8,9.75,59,99,53,86,1,1.38,55,6.46,117,6.69,1,Business Analyst
1342,19,Female,Medium,Urban,1,8,7,9,Ambivert,2,3,3,9.94,67,72,81,79,0,8.96,80,8.39,91,6.71,7,Data Scientist
1343,19,Other,Medium,Urban,9,7,8,9,Ambivert,9,6,2,8.61,83,89,88,48,2,2.0,59,10.69,104,4.08,5,Government Job
1344,22,Other,High,Rural,7,4,1,7,Extrovert,8,6,3,8.98,64,47,69,99,1,6.15,13,5.71,94,5.92,1,Software Engineer
1345,20,Male,Low,Rural,1,6,10,7,Extrovert,4,10,6,7.29,52,57,89,98,1,7.42,45,5.19,25,6.79,4,Researcher
1346,19,Other,High,Rural,3,6,4,8,Ambivert,5,1,10,9.47,57,69,46,44,4,4.03,15,5.68,81,6.97,10,Researcher
1347,18,Female,Low,Rural,5,1,4,10,Ambivert,10,7,4,9.6,60,72,52,40,1,8.6,26,7.01,82,6.54,1,Government Job
1348,23,Other,Medium,Urban,4,2,10,3,Extrovert,6,3,1,6.31,95,61,61,50,1,6.34,36,5.13,23,7.49,10,Government Job
1349,23,Male,Low,Rural,2,4,9,8,Introvert,4,1,10,6.53,81,56,96,93,2,4.56,96,4.5,108,5.84,4,Data Scientist
1350,22,Other,Low,Rural,1,6,6,1,Ambivert,2,1,10,7.04,97,81,84,43,1,3.93,60,5.75,65,4.71,7,Researcher
1351,24,Other,Low,Urban,4,6,4,6,Introvert,5,5,9,8.81,91,48,93,77,3,2.01,19,9.78,74,4.16,9,Researcher
1352,24,Male,High,Urban,7,1,1,2,Extrovert,1,10,6,6.73,66,61,41,56,3,6.76,24,4.53,59,6.85,2,Data Scientist
1353,21,Male,Low,Urban,4,8,8,7,Ambivert,7,10,1,6.88,96,49,47,43,0,4.28,49,10.45,74,6.49,4,Business Analyst
1354,22,Female,Low,Urban,9,2,9,3,Extrovert,9,2,3,7.53,79,93,96,71,3,3.89,57,4.85,72,5.18,1,Data Scientist
1355,21,Other,Low,Rural,8,5,5,10,Ambivert,3,2,1,8.45,92,72,60,44,3,9.55,77,8.03,90,5.11,6,Data Scientist
1356,24,Female,High,Rural,8,4,5,5,Ambivert,6,4,9,9.91,57,87,93,61,4,3.46,36,11.71,68,6.91,8,Entrepreneur
1357,22,Other,High,Urban,5,5,10,10,Extrovert,9,10,4,9.14,89,78,59,53,3,8.89,4,11.52,63,4.53,3,Business Analyst
1358,22,Other,High,Urban,1,5,8,2,Extrovert,4,7,2,8.23,56,42,50,60,1,9.77,53,6.35,27,4.68,5,Data Scientist
1359,22,Female,Low,Urban,9,10,8,1,Introvert,6,8,4,6.2,69,56,73,57,4,8.4,36,2.68,35,5.24,1,Entrepreneur
1360,24,Other,Medium,Urban,2,8,5,5,Extrovert,3,10,2,8.07,61,48,83,42,3,1.18,73,11.03,35,8.42,5,Researcher
1361,21,Other,Medium,Rural,6,10,4,9,Extrovert,9,7,6,6.82,70,86,44,92,1,8.82,9,3.27,41,7.53,1,Software Engineer
1362,21,Other,Medium,Urban,10,7,6,9,Introvert,7,9,6,7.2,77,79,92,50,0,2.92,8,11.24,83,6.79,5,Business Analyst
1363,22,Male,Low,Rural,5,9,10,7,Extrovert,7,7,7,7.0,77,75,87,86,4,4.18,77,9.33,95,5.85,9,Entrepreneur
1364,19,Female,Medium,Urban,10,1,5,9,Introvert,4,4,9,7.39,65,58,69,78,1,9.92,32,11.34,69,6.09,7,Government Job
1365,20,Male,Medium,Rural,8,6,8,4,Introvert,6,9,9,6.25,97,73,72,75,4,4.64,92,8.65,99,4.86,7,Business Analyst
1366,24,Female,Medium,Rural,3,6,9,3,Extrovert,8,9,4,8.31,59,41,51,66,0,6.89,23,11.95,79,8.2,9,Entrepreneur
1367,20,Female,Low,Rural,6,2,1,4,Introvert,6,3,9,6.18,71,84,44,77,0,3.8,69,6.67,30,4.91,5,Researcher
1368,20,Other,Medium,Rural,6,8,9,7,Introvert,6,10,8,8.64,56,66,40,64,4,4.32,56,5.3,118,7.8,8,Researcher
1369,21,Female,Medium,Urban,10,6,9,8,Introvert,4,8,1,8.92,53,58,74,81,1,6.38,25,5.93,36,5.2,7,Software Engineer
1370,21,Male,Low,Rural,3,10,6,2,Extrovert,8,1,7,7.94,73,72,98,78,2,9.53,38,5.5,101,7.78,6,Researcher
1371,19,Male,High,Urban,7,9,10,5,Extrovert,10,2,7,9.13,83,99,64,74,4,3.54,43,6.01,34,5.52,6,Government Job
1372,20,Male,Medium,Rural,4,10,5,5,Introvert,8,8,10,9.87,90,65,43,54,2,3.23,63,10.85,63,8.91,7,Researcher
1373,20,Female,High,Rural,5,5,7,9,Extrovert,9,8,4,7.36,96,94,48,98,1,1.24,47,7.92,86,8.6,10,Software Engineer
1374,22,Male,Medium,Urban,9,7,8,3,Ambivert,6,6,7,8.48,63,86,93,92,3,2.82,66,9.26,60,8.38,3,Business Analyst
1375,21,Female,Low,Urban,6,6,9,6,Introvert,2,8,10,7.29,93,73,88,96,4,3.36,47,4.88,63,4.91,5,Researcher
1376,20,Male,High,Rural,10,5,9,10,Ambivert,4,8,10,7.77,98,67,83,87,0,1.57,39,11.9,119,4.42,2,Business Analyst
1377,23,Male,High,Rural,4,6,10,5,Extrovert,4,2,5,6.08,66,55,90,60,3,6.07,45,4.81,116,8.82,5,Software Engineer
1378,19,Female,High,Urban,8,4,3,2,Ambivert,8,3,5,6.3,94,61,42,42,1,2.14,95,3.59,108,6.18,8,Data Scientist
1379,23,Male,High,Rural,9,3,8,2,Extrovert,5,7,5,9.19,57,67,69,63,0,5.6,89,9.78,80,8.38,7,Researcher
1380,23,Other,Medium,Urban,10,1,1,4,Extrovert,4,3,6,6.56,91,53,59,94,4,2.7,2,10.39,76,6.43,3,Business Analyst
1381,24,Female,Medium,Urban,5,1,7,4,Introvert,8,2,7,8.8,62,45,49,83,1,9.42,75,5.94,77,7.25,7,Government Job
1382,24,Female,High,Urban,2,6,5,7,Ambivert,3,6,5,8.84,56,50,59,44,4,3.76,13,7.41,46,7.78,2,Entrepreneur
1383,19,Female,Medium,Rural,6,9,2,1,Introvert,2,2,9,9.98,52,85,79,76,3,1.84,82,6.14,97,6.67,4,Government Job
1384,23,Other,High,Rural,8,8,2,6,Ambivert,4,2,9,8.78,73,59,42,72,4,8.53,3,4.94,27,8.69,10,Entrepreneur
1385,20,Female,High,Urban,5,2,8,9,Extrovert,1,2,7,6.51,96,75,50,63,0,4.62,11,10.13,56,4.24,2,Data Scientist
1386,21,Male,Low,Urban,1,9,5,2,Extrovert,1,4,10,8.51,73,88,54,45,4,8.38,98,9.57,102,8.17,7,Researcher
1387,19,Male,High,Urban,8,8,3,5,Introvert,5,7,3,8.1,56,55,91,86,3,3.81,22,6.85,24,7.44,5,Researcher
1388,22,Male,Medium,Urban,9,9,1,10,Ambivert,1,6,4,9.67,79,98,67,92,3,5.5,2,6.56,61,5.65,9,Researcher
1389,23,Female,High,Rural,1,4,7,10,Ambivert,4,5,4,8.76,54,45,83,84,0,5.01,2,3.8,83,6.35,7,Entrepreneur
1390,19,Male,Low,Urban,8,9,3,4,Extrovert,8,4,7,8.07,89,47,74,46,2,6.02,41,8.37,105,6.36,2,Data Scientist
1391,18,Female,Medium,Rural,10,2,7,4,Introvert,8,2,2,8.5,70,84,46,89,2,4.61,79,11.24,74,4.22,4,Entrepreneur
1392,18,Male,Low,Urban,2,1,2,8,Extrovert,2,8,5,7.77,98,97,93,58,4,5.47,76,9.19,75,6.68,3,Researcher
1393,24,Other,Low,Rural,4,9,4,6,Extrovert,3,2,4,8.03,57,75,72,96,3,7.11,18,7.06,72,4.33,10,Data Scientist
1394,21,Other,High,Rural,2,10,2,7,Introvert,3,8,10,8.89,56,87,81,60,1,4.73,27,2.39,39,6.58,2,Entrepreneur
1395,20,Other,Low,Rural,2,8,4,9,Ambivert,1,10,9,6.31,88,88,88,45,1,7.16,37,11.3,85,5.08,2,Government Job
1396,21,Other,Low,Rural,10,7,5,3,Ambivert,3,4,1,8.46,51,43,77,79,3,7.43,8,5.08,76,8.17,8,Researcher
1397,21,Female,Medium,Rural,3,8,8,2,Extrovert,8,5,10,6.35,92,87,58,42,1,7.74,55,5.0,75,4.35,6,Data Scientist
1398,21,Male,Low,Urban,8,1,2,3,Ambivert,6,1,3,9.42,61,73,96,88,0,5.24,16,6.7,59,5.48,3,Data Scientist
1399,21,Other,High,Urban,4,9,10,8,Introvert,5,2,6,9.77,77,59,83,53,4,1.03,6,6.29,41,6.04,8,Software Engineer
1400,22,Female,High,Rural,7,10,3,9,Ambivert,10,8,4,9.12,93,63,68,59,3,7.78,71,11.62,66,7.01,3,Data Scientist
1401,22,Other,High,Urban,10,9,10,10,Ambivert,9,1,3,8.87,68,84,99,53,4,9.18,75,3.65,73,8.94,5,Government Job
1402,24,Other,Low,Urban,3,9,5,5,Extrovert,7,3,6,9.77,77,42,41,41,0,6.87,53,8.89,99,4.65,1,Software Engineer
1403,19,Female,Medium,Urban,10,6,9,8,Ambivert,6,2,3,6.87,84,67,83,64,1,5.72,27,3.07,57,5.86,1,Researcher
1404,18,Female,High,Urban,3,4,10,7,Introvert,5,10,7,6.92,61,69,58,43,3,6.04,65,4.77,42,7.41,10,Software Engineer
1405,21,Male,Low,Urban,2,2,5,9,Extrovert,5,5,1,7.92,77,68,48,80,0,6.77,27,9.22,35,5.87,2,Researcher
1406,24,Male,High,Urban,6,4,9,4,Introvert,10,4,9,6.03,75,60,99,94,0,9.99,24,10.04,48,5.2,7,Researcher
1407,19,Other,High,Urban,6,7,4,10,Ambivert,9,4,10,9.86,87,81,45,87,4,1.56,90,6.69,99,8.07,1,Government Job
1408,18,Other,Medium,Rural,1,1,10,3,Ambivert,10,4,2,6.13,55,66,56,94,3,1.19,98,9.89,61,4.94,7,Business Analyst
1409,23,Male,High,Urban,7,9,5,9,Extrovert,6,4,4,8.38,68,89,41,72,4,9.68,78,11.35,41,5.68,10,Government Job
1410,20,Male,Medium,Urban,4,3,9,8,Introvert,4,4,6,7.42,76,64,78,41,4,4.96,48,11.36,29,5.2,9,Software Engineer
1411,22,Female,Low,Urban,3,4,4,7,Ambivert,4,6,6,6.41,58,42,45,62,0,6.51,47,5.42,19,8.8,5,Data Scientist
1412,23,Male,High,Rural,8,5,5,1,Ambivert,4,2,8,6.1,90,40,53,83,4,7.78,98,5.12,78,8.18,6,Data Scientist
1413,18,Male,Low,Rural,2,3,5,2,Extrovert,6,4,8,7.05,99,62,88,87,1,7.68,46,9.26,31,6.3,10,Government Job
1414,23,Other,Low,Urban,9,4,4,9,Ambivert,1,7,4,6.43,59,82,65,60,1,6.82,61,8.54,22,8.2,7,Government Job
1415,20,Male,Low,Rural,8,5,4,5,Ambivert,9,7,6,9.76,59,44,57,94,0,5.25,32,5.92,71,7.41,8,Government Job
1416,24,Other,High,Rural,8,1,5,1,Ambivert,2,1,9,6.98,82,70,45,54,4,6.18,41,4.29,71,5.78,2,Researcher
1417,18,Male,Medium,Urban,3,9,6,9,Introvert,2,10,7,6.38,67,64,51,90,1,7.57,86,8.18,62,5.05,2,Software Engineer
1418,23,Female,High,Rural,4,10,7,1,Introvert,5,9,8,9.08,59,74,77,63,2,8.66,26,6.3,102,5.8,9,Entrepreneur
1419,22,Male,Low,Urban,2,10,6,8,Introvert,4,7,8,7.66,56,82,61,59,2,2.15,7,3.32,32,6.59,6,Data Scientist
1420,22,Male,Medium,Rural,2,4,1,5,Ambivert,3,6,2,9.37,89,40,53,95,4,3.5,61,8.39,56,5.0,7,Entrepreneur
1421,19,Male,Low,Urban,4,9,2,6,Extrovert,5,2,7,9.35,81,54,52,77,0,4.58,37,8.98,83,5.37,5,Software Engineer
1422,23,Other,Medium,Rural,6,4,7,1,Extrovert,7,6,3,9.97,92,78,48,64,1,6.99,3,5.64,68,7.23,1,Data Scientist
1423,21,Female,High,Urban,5,1,3,2,Extrovert,10,5,7,9.22,55,63,89,61,3,4.56,53,10.32,30,7.62,8,Entrepreneur
1424,23,Male,Medium,Urban,1,5,10,7,Introvert,2,9,2,6.86,68,98,81,91,3,3.15,47,2.74,99,6.28,1,Data Scientist
1425,24,Other,High,Rural,10,9,2,2,Introvert,6,1,1,8.35,90,73,71,90,1,1.3,68,6.96,90,8.85,1,Government Job
1426,18,Female,Low,Urban,1,3,6,5,Introvert,4,5,9,8.11,92,86,49,86,4,8.58,15,11.56,31,5.53,2,Business Analyst
1427,18,Other,Medium,Urban,6,5,4,9,Introvert,2,3,10,8.03,83,57,66,43,2,4.77,60,3.9,58,8.56,5,Business Analyst
1428,24,Other,Low,Rural,3,3,5,5,Ambivert,1,9,10,7.19,92,64,53,55,2,3.96,17,3.72,47,5.37,4,Researcher
1429,23,Female,Medium,Urban,3,3,6,3,Extrovert,8,1,1,6.84,54,75,48,82,1,5.78,44,5.79,25,7.68,4,Software Engineer
1430,24,Male,High,Urban,7,1,3,6,Extrovert,5,6,1,8.87,68,40,48,46,2,2.11,17,4.68,54,8.99,1,Data Scientist
1431,20,Other,Medium,Rural,1,2,1,7,Introvert,10,3,3,6.41,98,48,65,63,1,4.58,7,4.22,51,8.17,1,Entrepreneur
1432,24,Other,Medium,Urban,1,2,3,10,Extrovert,2,1,1,6.2,99,80,96,73,0,7.77,28,11.5,118,6.38,10,Data Scientist
1433,22,Male,High,Rural,10,9,3,10,Extrovert,8,3,7,7.52,63,70,71,96,2,7.63,20,5.45,89,4.62,2,Data Scientist
1434,24,Male,High,Urban,3,7,6,8,Introvert,3,2,7,8.98,59,61,80,78,4,7.95,53,2.6,42,8.83,2,Government Job
1435,18,Female,High,Rural,8,8,4,3,Introvert,7,10,8,9.47,98,77,74,94,2,5.21,90,11.0,44,7.6,1,Entrepreneur
1436,22,Female,Medium,Rural,1,2,7,4,Introvert,2,8,2,8.16,60,85,65,68,1,4.32,46,6.48,60,8.19,10,Government Job
1437,18,Female,Low,Urban,10,9,2,10,Introvert,7,3,7,9.36,80,80,80,83,3,8.48,65,9.36,92,6.86,8,Entrepreneur
1438,19,Male,Medium,Rural,4,3,4,4,Ambivert,4,7,9,6.1,51,41,84,65,2,2.56,67,5.67,57,6.39,3,Government Job
1439,21,Other,Medium,Urban,9,10,8,2,Extrovert,10,10,10,7.82,59,80,81,53,1,7.53,47,11.35,99,4.39,8,Business Analyst
1440,18,Other,Low,Urban,4,2,6,7,Ambivert,1,6,5,6.53,70,84,96,86,2,8.99,75,4.88,110,4.31,5,Researcher
1441,22,Female,High,Rural,10,1,10,4,Extrovert,5,7,10,8.33,50,91,42,59,2,3.58,79,8.63,105,6.91,3,Entrepreneur
1442,19,Male,Medium,Urban,8,9,3,4,Ambivert,4,7,3,9.68,95,59,69,46,2,2.78,88,10.24,112,4.94,6,Data Scientist
1443,18,Other,Low,Urban,7,8,10,8,Introvert,8,10,9,6.03,80,96,68,57,3,5.61,22,4.38,22,7.37,2,Business Analyst
1444,20,Female,High,Rural,3,4,2,6,Ambivert,1,1,1,8.67,60,62,59,82,1,2.95,16,10.02,57,8.79,1,Software Engineer
1445,24,Other,High,Urban,7,7,3,6,Introvert,2,4,3,9.17,92,51,43,49,0,8.84,60,9.92,47,5.78,9,Business Analyst
1446,21,Other,Medium,Urban,7,3,1,9,Introvert,5,4,2,8.98,59,49,53,85,4,3.2,51,11.64,115,7.68,3,Business Analyst
1447,18,Male,High,Rural,10,3,1,4,Ambivert,10,5,2,6.08,69,99,84,69,3,3.83,41,11.23,69,8.56,7,Business Analyst
1448,19,Male,High,Urban,3,4,2,9,Extrovert,10,10,3,6.7,70,71,91,42,4,9.0,50,5.89,72,8.22,9,Government Job
1449,20,Other,Low,Urban,2,2,3,1,Ambivert,2,5,10,6.38,86,44,78,89,4,2.85,0,7.91,35,4.42,4,Data Scientist
1450,23,Female,Low,Rural,9,10,9,9,Introvert,1,8,7,6.34,86,95,60,83,0,8.96,20,11.25,61,7.39,9,Entrepreneur
1451,19,Male,High,Urban,1,4,8,1,Introvert,6,4,6,8.92,63,83,46,92,2,2.89,56,2.04,65,5.51,4,Researcher
1452,24,Other,Low,Urban,7,10,9,7,Extrovert,10,1,9,7.7,54,68,45,40,0,9.21,35,8.27,43,8.51,2,Government Job
1453,19,Male,High,Rural,4,3,7,6,Extrovert,4,5,10,8.9,55,72,94,69,4,3.86,1,4.15,30,4.85,6,Software Engineer
1454,20,Male,Medium,Urban,2,8,7,7,Extrovert,5,1,10,7.44,73,62,79,84,3,3.22,22,9.39,82,5.11,9,Researcher
1455,19,Male,Low,Urban,2,2,5,9,Introvert,3,3,3,6.47,65,75,45,41,4,5.29,59,9.96,103,6.46,3,Government Job
1456,20,Other,High,Rural,8,9,7,10,Ambivert,10,8,5,8.87,72,52,64,54,4,4.32,58,9.13,83,5.65,2,Data Scientist
1457,18,Female,High,Rural,7,3,4,4,Extrovert,6,10,9,8.5,96,89,43,50,0,2.82,65,11.96,33,5.8,5,Researcher
1458,20,Female,Low,Urban,7,4,5,9,Introvert,4,5,3,6.45,87,41,99,71,1,4.05,42,6.79,53,6.12,7,Government Job
1459,20,Female,Low,Urban,5,10,1,3,Ambivert,6,7,8,9.7,65,50,76,45,4,7.42,58,7.61,84,4.72,6,Researcher
1460,21,Male,Medium,Rural,10,10,4,10,Extrovert,5,1,9,7.24,62,67,96,45,1,8.49,73,6.09,44,4.48,4,Software Engineer
1461,20,Other,High,Urban,8,3,3,9,Ambivert,2,6,7,8.62,94,64,64,67,2,8.39,72,11.74,42,4.96,9,Business Analyst
1462,20,Male,Medium,Urban,2,3,2,1,Ambivert,4,8,6,6.13,57,93,57,95,4,7.81,92,11.23,77,6.67,1,Entrepreneur
1463,23,Female,Medium,Urban,2,8,2,5,Introvert,2,6,6,7.77,87,98,73,96,0,1.05,89,11.87,27,6.01,10,Entrepreneur
1464,18,Female,Medium,Rural,5,8,8,10,Introvert,5,4,6,9.86,81,75,64,64,2,4.84,35,11.85,81,7.32,1,Government Job
1465,24,Other,Low,Urban,1,6,1,5,Introvert,3,8,5,9.55,71,57,61,62,3,2.52,59,10.95,78,7.47,7,Researcher
1466,21,Male,Medium,Urban,6,4,8,1,Ambivert,6,8,7,6.89,66,78,95,51,4,1.66,92,11.31,72,7.15,5,Software Engineer
1467,23,Female,Low,Rural,4,1,9,1,Extrovert,5,6,7,9.52,54,48,85,87,0,7.62,3,3.2,113,5.14,4,Entrepreneur
1468,22,Other,Low,Rural,6,4,6,3,Extrovert,2,8,7,7.17,57,41,95,87,4,8.14,20,3.74,82,7.11,5,Entrepreneur
1469,18,Male,Medium,Rural,7,8,1,9,Extrovert,10,6,3,9.41,99,75,95,49,0,8.33,96,10.85,24,6.81,3,Entrepreneur
1470,18,Male,Medium,Urban,3,6,10,7,Introvert,8,4,6,8.92,79,85,53,56,0,9.01,94,9.27,65,7.19,1,Researcher
1471,22,Female,High,Urban,8,2,7,6,Extrovert,6,6,9,7.41,68,56,76,91,1,6.31,91,10.75,84,5.25,9,Data Scientist
1472,24,Female,Medium,Rural,7,3,5,9,Extrovert,9,9,9,9.64,61,72,50,94,4,9.98,99,9.7,15,8.94,5,Researcher
1473,20,Male,High,Urban,1,7,9,4,Introvert,3,8,4,7.94,74,74,66,41,0,5.35,96,3.4,15,8.94,10,Researcher
1474,23,Male,Medium,Urban,6,4,7,4,Extrovert,4,7,9,7.27,93,72,65,99,0,8.95,3,11.17,21,8.39,6,Data Scientist
1475,19,Female,Medium,Urban,7,4,5,3,Extrovert,8,5,2,7.12,62,71,91,96,2,2.02,3,9.71,94,5.19,8,Government Job
1476,21,Male,Medium,Urban,4,5,2,5,Extrovert,7,7,8,9.76,53,59,74,84,4,2.34,32,7.71,102,7.76,10,Entrepreneur
1477,19,Female,Medium,Rural,2,8,4,5,Ambivert,8,1,2,9.03,59,69,55,56,2,6.31,13,7.32,18,4.63,6,Researcher
1478,22,Male,High,Rural,10,7,2,10,Ambivert,9,8,5,7.4,97,61,91,48,1,2.12,8,7.74,30,8.58,10,Business Analyst
1479,18,Female,High,Urban,9,9,9,7,Introvert,8,5,6,7.02,77,92,79,86,1,1.68,87,5.9,85,5.12,3,Entrepreneur
1480,24,Other,Medium,Rural,7,5,2,7,Introvert,8,7,2,6.85,54,64,59,46,0,2.76,63,10.03,39,6.21,8,Government Job
1481,18,Female,Medium,Urban,1,1,2,6,Ambivert,6,7,9,6.98,77,84,54,52,0,8.09,61,11.09,29,7.22,2,Entrepreneur
1482,21,Female,High,Urban,8,4,2,4,Introvert,2,8,6,6.44,93,85,53,49,0,9.35,88,4.53,23,5.83,7,Entrepreneur
1483,18,Other,Low,Rural,3,6,1,7,Introvert,7,7,8,7.94,80,83,85,61,4,4.0,6,2.38,25,5.19,6,Researcher
1484,18,Male,Low,Rural,4,6,9,2,Extrovert,4,6,4,6.16,65,50,47,67,4,9.77,91,4.03,85,7.96,2,Software Engineer
1485,21,Other,Low,Urban,5,9,8,9,Introvert,3,6,3,6.05,72,89,63,94,3,8.29,4,9.57,67,8.06,4,Software Engineer
1486,23,Female,High,Urban,1,10,2,7,Introvert,4,5,4,8.47,78,73,72,89,0,3.03,12,10.68,53,6.39,3,Data Scientist
1487,23,Male,High,Urban,6,5,2,2,Extrovert,4,5,1,6.35,96,67,55,81,2,6.28,1,5.49,101,5.49,1,Software Engineer
1488,21,Other,Low,Urban,10,5,5,10,Extrovert,3,4,1,9.38,70,74,66,99,3,9.84,83,3.52,17,7.55,3,Entrepreneur
1489,24,Male,Low,Rural,6,6,4,2,Ambivert,9,7,8,6.43,51,43,98,89,4,8.64,11,10.59,85,8.5,7,Business Analyst
1490,22,Male,Medium,Rural,2,6,2,6,Introvert,3,3,1,8.17,72,48,67,53,4,4.27,90,4.15,17,8.02,6,Business Analyst
1491,18,Other,High,Urban,10,3,8,7,Extrovert,2,5,5,8.7,65,82,83,58,0,3.76,6,4.42,26,6.81,3,Entrepreneur
1492,24,Male,High,Urban,6,6,8,9,Introvert,1,3,10,6.92,60,61,53,93,2,8.37,33,2.93,17,4.3,2,Government Job
1493,18,Other,Low,Rural,8,8,4,4,Introvert,1,8,9,9.55,58,64,48,40,2,5.94,20,11.1,85,8.6,6,Researcher
1494,22,Female,Low,Urban,6,6,4,8,Ambivert,5,5,3,7.93,51,60,85,66,1,2.47,59,5.27,37,8.54,7,Researcher
1495,23,Male,High,Rural,4,5,9,10,Ambivert,5,10,10,7.26,67,64,52,43,0,3.95,81,3.72,52,5.28,2,Entrepreneur
1496,24,Female,Medium,Urban,4,3,4,2,Ambivert,9,6,2,9.6,62,80,90,95,4,6.96,9,11.54,93,7.43,7,Entrepreneur
1497,20,Female,Low,Rural,9,1,10,6,Ambivert,4,1,5,9.43,94,56,61,63,0,2.38,37,5.36,101,5.87,3,Data Scientist
1498,20,Male,High,Urban,6,5,9,4,Ambivert,5,4,2,8.84,57,54,69,53,0,7.29,57,9.47,56,5.1,6,Researcher
1499,20,Other,High,Urban,8,6,3,8,Extrovert,6,9,10,7.16,59,80,71,76,1,7.39,55,4.3,19,4.05,5,Software Engineer
1500,23,Male,Medium,Urban,8,6,2,9,Ambivert,10,5,1,7.56,76,46,55,62,1,3.44,43,9.27,55,5.83,1,Government Job
1501,23,Female,Medium,Rural,7,6,8,2,Extrovert,7,1,9,8.76,66,98,90,44,3,4.58,84,4.32,67,5.06,9,Government Job
1502,22,Female,Low,Rural,3,3,3,7,Ambivert,9,4,10,6.74,73,71,64,59,0,9.42,79,8.38,76,4.12,4,Software Engineer
1503,18,Other,Low,Urban,10,4,2,7,Extrovert,6,6,9,7.98,70,47,88,61,4,7.74,63,6.41,107,6.63,5,Researcher
